GameID,Week,Day,DateStamp,Vteam,VQ1,VQ2,VQ3,VQ4,Year,Hteam,HQ1,HQ2,HQ3,HQ4,Date,Time,Winner/tie,Unnamed: 18,Loser/tie
200511130mia,10,Sun,2005-11-13,Patriots,0,3,9,11,2005,Dolphins,0,7,0,9,11/13/2005,1:03PM,Indianapolis Colts,,Houston Texans
200511130det,10,Sun,2005-11-13,Cardinals,0,3,8,10,2005,Lions,9,10,7,3,11/13/2005,1:03PM,Minnesota Vikings,@,New York Giants
200511130nyg,10,Sun,2005-11-13,Vikings,0,7,14,3,2005,Giants,0,6,7,8,11/13/2005,1:03PM,Detroit Lions,,Arizona Cardinals
200511130chi,10,Sun,2005-11-13,49ers,0,3,3,3,2005,Bears,0,7,0,10,11/13/2005,1:03PM,Chicago Bears,,San Francisco 49ers
200511130car,10,Sun,2005-11-13,Jets,0,3,0,0,2005,Panthers,7,3,0,20,11/13/2005,4:05PM,Denver Broncos,@,Oakland Raiders
200511130rai,10,Sun,2005-11-13,Broncos,0,13,10,8,2005,Raiders,0,0,0,17,11/13/2005,4:05PM,Carolina Panthers,,New York Jets
200511130atl,10,Sun,2005-11-13,Packers,14,3,6,10,2005,Falcons,0,14,0,11,11/13/2005,4:15PM,Green Bay Packers,@,Atlanta Falcons
200511130tam,10,Sun,2005-11-13,Redskins,3,10,15,7,2005,Buccaneers,7,14,7,8,11/13/2005,4:15PM,Tampa Bay Buccaneers,,Washington Redskins
200511130sea,10,Sun,2005-11-13,Rams,3,0,6,7,2005,Seahawks,0,10,14,7,11/13/2005,4:16PM,Seattle Seahawks,,St. Louis Rams
200511130pit,10,Sun,2005-11-13,Browns,7,0,0,14,2005,Steelers,0,17,7,10,11/13/2005,8:36PM,Pittsburgh Steelers,,Cleveland Browns
200511140phi,10,Mon,2005-11-14,Cowboys,7,0,0,14,2005,Eagles,7,7,3,3,11/14/2005,9:08PM,Dallas Cowboys,@,Philadelphia Eagles
200511200nwe,11,Sun,2005-11-20,Saints,0,7,0,10,2005,Patriots,7,7,7,3,11/20/2005,1:02PM,New England Patriots,,New Orleans Saints
200511200chi,11,Sun,2005-11-20,Panthers,0,0,0,3,2005,Bears,10,3,0,0,11/20/2005,1:02PM,Arizona Cardinals,@,St. Louis Rams
200511200oti,11,Sun,2005-11-20,Jaguars,0,7,14,10,2005,Titans,0,14,7,7,11/20/2005,1:02PM,Dallas Cowboys,,Detroit Lions
200511200dal,11,Sun,2005-11-20,Lions,0,7,0,0,2005,Cowboys,7,6,7,0,11/20/2005,1:02PM,Chicago Bears,,Carolina Panthers
200511200ram,11,Sun,2005-11-20,Cardinals,3,10,3,22,2005,Rams,3,7,7,11,11/20/2005,1:02PM,Baltimore Ravens,,Pittsburgh Steelers
200511200was,11,Sun,2005-11-20,Raiders,3,0,7,6,2005,Redskins,7,6,0,0,11/20/2005,1:02PM,Oakland Raiders,@,Washington Redskins
200511200rav,11,Sun,2005-11-20,Steelers,0,6,0,7,2005,Ravens,0,13,0,0,11/20/2005,1:02PM,Jacksonville Jaguars,@,Tennessee Titans
200511200cle,11,Sun,2005-11-20,Dolphins,0,0,0,0,2005,Browns,9,3,10,0,11/20/2005,1:03PM,Cleveland Browns,,Miami Dolphins
200511200nyg,11,Sun,2005-11-20,Eagles,0,0,10,7,2005,Giants,0,10,3,14,11/20/2005,1:04PM,New York Giants,,Philadelphia Eagles
200511200atl,11,Sun,2005-11-20,Buccaneers,10,3,7,10,2005,Falcons,0,10,7,10,11/20/2005,1:05PM,Tampa Bay Buccaneers,@,Atlanta Falcons
200511200sfo,11,Sun,2005-11-20,Seahawks,3,14,10,0,2005,49ers,3,6,3,13,11/20/2005,4:05PM,Seattle Seahawks,@,San Francisco 49ers
200511200cin,11,Sun,2005-11-20,Colts,14,21,7,3,2005,Bengals,10,17,7,3,11/20/2005,4:15PM,San Diego Chargers,,Buffalo Bills
200511200den,11,Sun,2005-11-20,Jets,0,0,0,0,2005,Broncos,7,10,0,10,11/20/2005,4:15PM,Denver Broncos,,New York Jets
200511200sdg,11,Sun,2005-11-20,Bills,3,7,0,0,2005,Chargers,14,21,3,10,11/20/2005,4:15PM,Indianapolis Colts,@,Cincinnati Bengals
200511200htx,11,Sun,2005-11-20,Chiefs,10,21,0,14,2005,Texans,7,0,10,0,11/20/2005,8:37PM,Kansas City Chiefs,@,Houston Texans
200511210gnb,11,Mon,2005-11-21,Vikings,0,7,7,6,2005,Packers,7,7,0,3,11/21/2005,9:07PM,Minnesota Vikings,@,Green Bay Packers
200511240det,12,Thu,2005-11-24,Falcons,10,7,10,0,2005,Lions,0,0,0,7,11/24/2005,12:40PM,Atlanta Falcons,@,Detroit Lions
200511240dal,12,Thu,2005-11-24,Broncos,7,7,7,0,2005,Cowboys,7,7,0,7,11/24/2005,4:17PM,Denver Broncos,@,Dallas Cowboys
200511270kan,12,Sun,2005-11-27,Patriots,0,3,7,6,2005,Chiefs,7,12,7,0,11/27/2005,1:00PM,Kansas City Chiefs,,New England Patriots
200511270buf,12,Sun,2005-11-27,Panthers,0,3,3,7,2005,Bills,0,6,0,3,11/27/2005,1:02PM,San Diego Chargers,@,Washington Redskins
200511270was,12,Sun,2005-11-27,Chargers,0,7,0,10,2005,Redskins,3,7,7,0,11/27/2005,1:02PM,Chicago Bears,@,Tampa Bay Buccaneers
200511270min,12,Sun,2005-11-27,Browns,0,3,3,6,2005,Vikings,3,7,7,7,11/27/2005,1:02PM,Minnesota Vikings,,Cleveland Browns
200511270tam,12,Sun,2005-11-27,Bears,7,3,3,0,2005,Buccaneers,3,0,0,7,11/27/2005,1:02PM,Carolina Panthers,@,Buffalo Bills
200511270htx,12,Sun,2005-11-27,Rams,0,3,7,17,2005,Texans,7,17,0,3,11/27/2005,1:03PM,Cincinnati Bengals,,Baltimore Ravens
200511270oti,12,Sun,2005-11-27,49ers,0,14,0,8,2005,Titans,3,6,21,3,11/27/2005,1:03PM,Tennessee Titans,,San Francisco 49ers
200511270cin,12,Sun,2005-11-27,Ravens,0,0,14,15,2005,Bengals,3,14,17,8,11/27/2005,1:03PM,St. Louis Rams,@,Houston Texans
200511270rai,12,Sun,2005-11-27,Dolphins,7,7,9,10,2005,Raiders,0,7,7,7,11/27/2005,4:05PM,Miami Dolphins,@,Oakland Raiders
200511270crd,12,Sun,2005-11-27,Jaguars,7,3,7,7,2005,Cardinals,0,0,3,14,11/27/2005,4:06PM,Jacksonville Jaguars,@,Arizona Cardinals
200511270phi,12,Sun,2005-11-27,Packers,7,7,0,0,2005,Eagles,10,0,3,6,11/27/2005,4:16PM,Seattle Seahawks,,New York Giants
200511270sea,12,Sun,2005-11-27,Giants,0,10,3,8,2005,Seahawks,7,0,7,7,11/27/2005,4:16PM,Philadelphia Eagles,,Green Bay Packers
200511270nyj,12,Sun,2005-11-27,Saints,0,14,0,7,2005,Jets,3,6,7,3,11/27/2005,8:37PM,New Orleans Saints,@,New York Jets
200511280clt,12,Mon,2005-11-28,Steelers,7,0,0,0,2005,Colts,10,6,7,3,11/28/2005,9:08PM,Indianapolis Colts,,Pittsburgh Steelers
200512040pit,13,Sun,2005-12-04,Bengals,7,14,10,7,2005,Steelers,14,3,7,7,12/4/2005,1:02PM,Minnesota Vikings,@,Detroit Lions
200512040clt,13,Sun,2005-12-04,Titans,0,3,0,0,2005,Colts,7,7,14,7,12/4/2005,1:02PM,Baltimore Ravens,,Houston Texans
200512040det,13,Sun,2005-12-04,Vikings,7,7,7,0,2005,Lions,3,3,3,7,12/4/2005,1:02PM,Indianapolis Colts,,Tennessee Titans
200512040rav,13,Sun,2005-12-04,Texans,3,3,0,9,2005,Ravens,0,7,0,9,12/4/2005,1:02PM,Cincinnati Bengals,@,Pittsburgh Steelers
200512040cle,13,Sun,2005-12-04,Jaguars,3,0,17,0,2005,Browns,0,14,0,0,12/4/2005,1:03PM,New York Giants,,Dallas Cowboys
200512040nyg,13,Sun,2005-12-04,Cowboys,0,0,10,0,2005,Giants,0,10,7,0,12/4/2005,1:03PM,Miami Dolphins,,Buffalo Bills
200512040car,13,Sun,2005-12-04,Falcons,3,3,0,0,2005,Panthers,7,7,0,10,12/4/2005,1:03PM,Carolina Panthers,,Atlanta Falcons
200512040mia,13,Sun,2005-12-04,Bills,21,0,2,0,2005,Dolphins,0,3,0,21,12/4/2005,1:03PM,Jacksonville Jaguars,@,Cleveland Browns
200512040chi,13,Sun,2005-12-04,Packers,0,7,0,0,2005,Bears,0,9,0,10,12/4/2005,1:05PM,Tampa Bay Buccaneers,@,New Orleans Saints
200512040nor,13,Sun,2005-12-04,Buccaneers,0,7,0,3,2005,Saints,0,3,0,0,12/4/2005,1:05PM,Chicago Bears,,Green Bay Packers
200512040ram,13,Sun,2005-12-04,Redskins,7,3,0,14,2005,Rams,0,7,0,2,12/4/2005,4:05PM,Arizona Cardinals,@,San Francisco 49ers
200512040sfo,13,Sun,2005-12-04,Cardinals,3,0,6,8,2005,49ers,0,7,3,0,12/4/2005,4:05PM,Washington Redskins,@,St. Louis Rams
200512040kan,13,Sun,2005-12-04,Broncos,7,14,3,3,2005,Chiefs,7,14,3,7,12/4/2005,4:15PM,Kansas City Chiefs,,Denver Broncos
200512040nwe,13,Sun,2005-12-04,Jets,0,3,0,0,2005,Patriots,0,6,7,3,12/4/2005,4:15PM,New England Patriots,,New York Jets
200512040sdg,13,Sun,2005-12-04,Raiders,3,7,0,0,2005,Chargers,3,14,7,10,12/4/2005,8:35PM,San Diego Chargers,,Oakland Raiders
200512050phi,13,Mon,2005-12-05,Seahawks,14,21,7,0,2005,Eagles,0,0,0,0,12/5/2005,9:07PM,Seattle Seahawks,@,Philadelphia Eagles
200512110jax,14,Sun,2005-12-11,Colts,7,10,6,3,2005,Jaguars,0,3,0,15,12/11/2005,1:01PM,Indianapolis Colts,@,Jacksonville Jaguars
200512110nyj,14,Sun,2005-12-11,Raiders,0,3,0,7,2005,Jets,3,3,6,14,12/11/2005,1:02PM,New York Jets,,Oakland Raiders
200512110pit,14,Sun,2005-12-11,Bears,3,0,0,6,2005,Steelers,7,7,7,0,12/11/2005,1:02PM,Pittsburgh Steelers,,Chicago Bears
200512110buf,14,Sun,2005-12-11,Patriots,7,7,7,14,2005,Bills,0,0,0,7,12/11/2005,1:02PM,New England Patriots,@,Buffalo Bills
200512110oti,14,Sun,2005-12-11,Texans,3,7,0,0,2005,Titans,0,3,7,3,12/11/2005,1:03PM,Cincinnati Bengals,,Cleveland Browns
200512110cin,14,Sun,2005-12-11,Browns,7,7,3,3,2005,Bengals,7,6,7,3,12/11/2005,1:03PM,Tampa Bay Buccaneers,@,Carolina Panthers
200512110car,14,Sun,2005-12-11,Buccaneers,7,3,3,7,2005,Panthers,0,0,3,7,12/11/2005,1:03PM,Tennessee Titans,,Houston Texans
200512110min,14,Sun,2005-12-11,Rams,0,6,7,0,2005,Vikings,7,6,14,0,12/11/2005,1:05PM,Minnesota Vikings,,St. Louis Rams
200512110crd,14,Sun,2005-12-11,Redskins,0,3,14,0,2005,Cardinals,0,10,3,0,12/11/2005,4:05PM,New York Giants,@,Philadelphia Eagles
200512110phi,14,Sun,2005-12-11,Giants,7,10,3,3,2005,Eagles,7,10,0,6,12/11/2005,4:05PM,Washington Redskins,@,Arizona Cardinals
200512110sea,14,Sun,2005-12-11,49ers,3,0,0,0,2005,Seahawks,7,17,14,3,12/11/2005,4:06PM,Seattle Seahawks,,San Francisco 49ers
200512110den,14,Sun,2005-12-11,Ravens,3,0,0,7,2005,Broncos,3,3,6,0,12/11/2005,4:15PM,Miami Dolphins,@,San Diego Chargers
200512110dal,14,Sun,2005-12-11,Chiefs,7,7,7,7,2005,Cowboys,0,17,0,14,12/11/2005,4:15PM,Dallas Cowboys,,Kansas City Chiefs
200512110sdg,14,Sun,2005-12-11,Dolphins,0,3,17,3,2005,Chargers,7,0,0,14,12/11/2005,4:15PM,Denver Broncos,,Baltimore Ravens
200512110gnb,14,Sun,2005-12-11,Lions,13,0,0,0,2005,Packers,3,7,0,3,12/11/2005,8:36PM,Green Bay Packers,,Detroit Lions
200512120atl,14,Mon,2005-12-12,Saints,3,14,0,0,2005,Falcons,7,14,9,6,12/12/2005,9:05PM,Atlanta Falcons,,New Orleans Saints
200512170nwe,15,Sat,2005-12-17,Buccaneers,0,0,0,0,2005,Patriots,7,14,0,7,12/17/2005,1:33PM,New England Patriots,,Tampa Bay Buccaneers
200512170nyg,15,Sat,2005-12-17,Chiefs,0,3,7,7,2005,Giants,0,10,3,14,12/17/2005,5:11PM,New York Giants,,Kansas City Chiefs
200512170buf,15,Sat,2005-12-17,Broncos,0,7,14,7,2005,Bills,7,0,3,7,12/17/2005,8:36PM,Denver Broncos,@,Buffalo Bills
200512180clt,15,Sun,2005-12-18,Chargers,10,3,3,10,2005,Colts,0,0,17,0,12/18/2005,1:02PM,Houston Texans,,Arizona Cardinals
200512180ram,15,Sun,2005-12-18,Eagles,7,0,3,7,2005,Rams,3,10,3,0,12/18/2005,1:02PM,Philadelphia Eagles,@,St. Louis Rams
200512180jax,15,Sun,2005-12-18,49ers,3,3,0,3,2005,Jaguars,0,7,0,3,12/18/2005,1:02PM,Jacksonville Jaguars,,San Francisco 49ers
200512180htx,15,Sun,2005-12-18,Cardinals,3,7,0,9,2005,Texans,0,24,3,3,12/18/2005,1:02PM,San Diego Chargers,@,Indianapolis Colts
200512180oti,15,Sun,2005-12-18,Seahawks,14,0,7,7,2005,Titans,0,14,10,0,12/18/2005,1:03PM,Seattle Seahawks,@,Tennessee Titans
200512180mia,15,Sun,2005-12-18,Jets,0,10,7,3,2005,Dolphins,7,3,0,14,12/18/2005,1:03PM,Carolina Panthers,@,New Orleans Saints
200512180nor,15,Sun,2005-12-18,Panthers,7,10,7,3,2005,Saints,7,0,0,3,12/18/2005,1:03PM,Miami Dolphins,,New York Jets
200512180min,15,Sun,2005-12-18,Steelers,3,7,6,2,2005,Vikings,3,0,0,0,12/18/2005,1:05PM,Pittsburgh Steelers,@,Minnesota Vikings
200512180rai,15,Sun,2005-12-18,Browns,0,3,3,3,2005,Raiders,0,7,0,0,12/18/2005,4:05PM,Cleveland Browns,@,Oakland Raiders
200512180det,15,Sun,2005-12-18,Bengals,17,7,7,10,2005,Lions,0,7,3,7,12/18/2005,4:05PM,Cincinnati Bengals,@,Detroit Lions
200512180was,15,Sun,2005-12-18,Cowboys,0,0,0,7,2005,Redskins,7,21,7,0,12/18/2005,4:16PM,Washington Redskins,,Dallas Cowboys
200512180chi,15,Sun,2005-12-18,Falcons,0,3,0,0,2005,Bears,0,6,10,0,12/18/2005,8:37PM,Chicago Bears,,Atlanta Falcons
200512190rav,15,Mon,2005-12-19,Packers,3,0,0,0,2005,Ravens,14,10,10,14,12/19/2005,9:07PM,Baltimore Ravens,,Green Bay Packers
200512240kan,16,Sat,2005-12-24,Chargers,7,0,0,0,2005,Chiefs,7,13,0,0,12/24/2005,1:00PM,Kansas City Chiefs,,San Diego Chargers
200512240tam,16,Sat,2005-12-24,Falcons,7,10,0,7,2005,Buccaneers,7,7,0,10,12/24/2005,1:02PM,Tampa Bay Buccaneers,,Atlanta Falcons
200512240ram,16,Sat,2005-12-24,49ers,7,10,0,7,2005,Rams,3,17,0,0,12/24/2005,1:02PM,San Francisco 49ers,@,St. Louis Rams
200512240car,16,Sat,2005-12-24,Cowboys,7,3,7,7,2005,Panthers,10,3,0,7,12/24/2005,1:03PM,Jacksonville Jaguars,@,Houston Texans
200512240cin,16,Sat,2005-12-24,Bills,6,7,7,17,2005,Bengals,0,14,10,3,12/24/2005,1:03PM,Miami Dolphins,,Tennessee Titans
200512240mia,16,Sat,2005-12-24,Titans,3,0,0,7,2005,Dolphins,0,17,0,7,12/24/2005,1:03PM,Washington Redskins,,New York Giants
200512240htx,16,Sat,2005-12-24,Jaguars,7,3,7,21,2005,Texans,3,10,0,7,12/24/2005,1:03PM,Buffalo Bills,@,Cincinnati Bengals
200512240cle,16,Sat,2005-12-24,Steelers,14,6,14,7,2005,Browns,0,0,0,0,12/24/2005,1:03PM,Dallas Cowboys,@,Carolina Panthers
200512240was,16,Sat,2005-12-24,Giants,10,7,3,0,2005,Redskins,14,7,7,7,12/24/2005,1:03PM,Pittsburgh Steelers,@,Cleveland Browns
200512240nor,16,Sat,2005-12-24,Lions,0,7,0,6,2005,Saints,0,3,6,3,12/24/2005,1:06PM,Detroit Lions,@,New Orleans Saints
200512240crd,16,Sat,2005-12-24,Eagles,0,7,0,14,2005,Cardinals,6,7,7,7,12/24/2005,4:05PM,Arizona Cardinals,,Philadelphia Eagles
200512240den,16,Sat,2005-12-24,Raiders,0,0,0,3,2005,Broncos,10,6,6,0,12/24/2005,4:15PM,Denver Broncos,,Oakland Raiders
200512240sea,16,Sat,2005-12-24,Colts,3,3,0,7,2005,Seahawks,7,7,7,7,12/24/2005,4:17PM,Seattle Seahawks,,Indianapolis Colts
200512250gnb,16,Sun,2005-12-25,Bears,7,7,10,0,2005,Packers,0,7,0,10,12/25/2005,5:11PM,Chicago Bears,@,Green Bay Packers
200512250rav,16,Sun,2005-12-25,Vikings,7,7,6,3,2005,Ravens,7,3,7,13,12/25/2005,8:36PM,Baltimore Ravens,,Minnesota Vikings
200512260nyj,16,Mon,2005-12-26,Patriots,7,14,7,3,2005,Jets,7,0,0,14,12/26/2005,9:09PM,New England Patriots,@,New York Jets
200512310sdg,17,Sat,2005-12-31,Broncos,0,14,2,7,2005,Chargers,0,7,0,0,12/31/2005,4:35PM,Denver Broncos,@,San Diego Chargers
200512310rai,17,Sat,2005-12-31,Giants,7,13,7,3,2005,Raiders,7,7,7,0,12/31/2005,8:05PM,New York Giants,@,Oakland Raiders
200601010kan,17,Sun,2006-01-01,Bengals,3,0,0,0,2006,Chiefs,3,17,10,7,1/1/2006,1:00PM,Kansas City Chiefs,,Cincinnati Bengals
200601010nyj,17,Sun,2006-01-01,Bills,3,10,10,3,2006,Jets,3,14,3,10,1/1/2006,1:01PM,New York Jets,,Buffalo Bills
200601010tam,17,Sun,2006-01-01,Saints,0,10,0,3,2006,Buccaneers,7,10,0,10,1/1/2006,1:02PM,Cleveland Browns,,Baltimore Ravens
200601010nwe,17,Sun,2006-01-01,Dolphins,7,6,5,10,2006,Patriots,7,3,3,13,1/1/2006,1:02PM,Indianapolis Colts,,Arizona Cardinals
200601010pit,17,Sun,2006-01-01,Lions,14,0,7,0,2006,Steelers,14,7,14,0,1/1/2006,1:02PM,Tampa Bay Buccaneers,,New Orleans Saints
200601010clt,17,Sun,2006-01-01,Cardinals,0,3,7,3,2006,Colts,7,3,7,0,1/1/2006,1:02PM,Pittsburgh Steelers,,Detroit Lions
200601010cle,17,Sun,2006-01-01,Ravens,0,13,3,0,2006,Browns,0,6,14,0,1/1/2006,1:02PM,Green Bay Packers,,Seattle Seahawks
200601010gnb,17,Sun,2006-01-01,Seahawks,0,7,7,3,2006,Packers,6,7,7,3,1/1/2006,1:02PM,Miami Dolphins,@,New England Patriots
200601010atl,17,Sun,2006-01-01,Panthers,14,13,10,7,2006,Falcons,3,0,0,8,1/1/2006,1:05PM,Carolina Panthers,@,Atlanta Falcons
200601010jax,17,Sun,2006-01-01,Titans,0,0,0,13,2006,Jaguars,17,10,13,0,1/1/2006,4:05PM,San Francisco 49ers,,Houston Texans
200601010sfo,17,Sun,2006-01-01,Texans,10,0,7,0,2006,49ers,0,7,10,0,1/1/2006,4:05PM,Jacksonville Jaguars,,Tennessee Titans
200601010min,17,Sun,2006-01-01,Bears,3,0,0,7,2006,Vikings,0,17,7,10,1/1/2006,4:15PM,Minnesota Vikings,,Chicago Bears
200601010phi,17,Sun,2006-01-01,Redskins,7,3,7,14,2006,Eagles,10,7,3,0,1/1/2006,4:16PM,Washington Redskins,@,Philadelphia Eagles
200601010dal,17,Sun,2006-01-01,Rams,0,10,0,10,2006,Cowboys,7,3,0,0,1/1/2006,8:36PM,St. Louis Rams,@,Dallas Cowboys
200601070tam,100,Sat,2006-01-07,Redskins,14,3,0,0,2006,Buccaneers,0,3,7,0,1/7/2006,4:34PM,Washington Redskins,@,Tampa Bay Buccaneers
200601070nwe,100,Sat,2006-01-07,Jaguars,0,3,0,0,2006,Patriots,0,7,14,7,1/7/2006,8:08PM,New England Patriots,,Jacksonville Jaguars
200601080nyg,100,Sun,2006-01-08,Panthers,0,10,7,6,2006,Giants,0,0,0,0,1/8/2006,1:04PM,Carolina Panthers,@,New York Giants
200601080cin,100,Sun,2006-01-08,Steelers,0,14,14,3,2006,Bengals,10,7,0,0,1/8/2006,4:36PM,Pittsburgh Steelers,@,Cincinnati Bengals
200601140sea,200,Sat,2006-01-14,Redskins,0,3,0,7,2006,Seahawks,0,7,7,6,1/14/2006,4:35PM,Seattle Seahawks,,Washington Redskins
200601140den,200,Sat,2006-01-14,Patriots,0,3,3,7,2006,Broncos,0,10,7,10,1/14/2006,8:16PM,Denver Broncos,,New England Patriots
200601150clt,200,Sun,2006-01-15,Steelers,14,0,7,0,2006,Colts,0,3,0,15,1/15/2006,1:04PM,Pittsburgh Steelers,@,Indianapolis Colts
200601150chi,200,Sun,2006-01-15,Panthers,7,9,7,6,2006,Bears,0,7,7,7,1/15/2006,4:41PM,Carolina Panthers,@,Chicago Bears
200601220den,300,Sun,2006-01-22,Steelers,3,21,0,10,2006,Broncos,0,3,7,7,1/22/2006,3:08PM,Pittsburgh Steelers,@,Denver Broncos
200601220sea,300,Sun,2006-01-22,Panthers,0,7,0,7,2006,Seahawks,10,10,7,7,1/22/2006,6:47PM,Seattle Seahawks,,Carolina Panthers
200602050pit,400,Sun,2006-02-05,Seahawks,3,0,7,0,2006,Steelers,0,7,7,7,2/5/2006,6:27PM,Pittsburgh Steelers,N,Seattle Seahawks
200609070pit,1,Thu,2006-09-07,Dolphins,0,10,7,0,2006,Steelers,0,14,0,14,9/7/2006,8:37PM,Pittsburgh Steelers,,Miami Dolphins
200609100kan,1,Sun,2006-09-10,Bengals,0,17,0,6,2006,Chiefs,3,0,0,7,9/10/2006,1:00PM,Cincinnati Bengals,@,Kansas City Chiefs
200609100tam,1,Sun,2006-09-10,Ravens,7,10,3,7,2006,Buccaneers,0,0,0,0,9/10/2006,1:01PM,Baltimore Ravens,@,Tampa Bay Buccaneers
200609100nwe,1,Sun,2006-09-10,Bills,10,7,0,0,2006,Patriots,7,0,7,5,9/10/2006,1:02PM,New England Patriots,,Buffalo Bills
200609100htx,1,Sun,2006-09-10,Eagles,0,14,7,3,2006,Texans,7,3,0,0,9/10/2006,1:02PM,St. Louis Rams,,Denver Broncos
200609100ram,1,Sun,2006-09-10,Broncos,0,7,0,3,2006,Rams,3,9,3,3,9/10/2006,1:02PM,Philadelphia Eagles,@,Houston Texans
200609100car,1,Sun,2006-09-10,Falcons,3,10,7,0,2006,Panthers,3,0,3,0,9/10/2006,1:03PM,Atlanta Falcons,@,Carolina Panthers
200609100oti,1,Sun,2006-09-10,Jets,0,13,3,7,2006,Titans,0,0,0,16,9/10/2006,1:03PM,New York Jets,@,Tennessee Titans
200609100cle,1,Sun,2006-09-10,Saints,3,6,7,3,2006,Browns,0,0,7,7,9/10/2006,1:04PM,Seattle Seahawks,@,Detroit Lions
200609100det,1,Sun,2006-09-10,Seahawks,0,6,0,3,2006,Lions,3,0,0,3,9/10/2006,1:04PM,New Orleans Saints,@,Cleveland Browns
200609100gnb,1,Sun,2006-09-10,Bears,7,9,3,7,2006,Packers,0,0,0,0,9/10/2006,4:15PM,Chicago Bears,@,Green Bay Packers
200609100jax,1,Sun,2006-09-10,Cowboys,10,0,0,7,2006,Jaguars,0,10,0,14,9/10/2006,4:15PM,Arizona Cardinals,,San Francisco 49ers
200609100crd,1,Sun,2006-09-10,49ers,7,7,7,6,2006,Cardinals,21,3,7,3,9/10/2006,4:15PM,Jacksonville Jaguars,,Dallas Cowboys
200609100nyg,1,Sun,2006-09-10,Colts,3,13,0,10,2006,Giants,0,7,7,7,9/10/2006,8:24PM,Indianapolis Colts,@,New York Giants
200609110was,1,Mon,2006-09-11,Vikings,6,3,7,3,2006,Redskins,3,10,3,0,9/11/2006,7:11PM,Minnesota Vikings,@,Washington Redskins
200609110rai,1,Mon,2006-09-11,Chargers,3,10,0,14,2006,Raiders,0,0,0,0,9/11/2006,10:25PM,San Diego Chargers,@,Oakland Raiders
200609170gnb,2,Sun,2006-09-17,Saints,0,14,6,14,2006,Packers,13,0,0,14,9/17/2006,1:02PM,New York Giants,@,Philadelphia Eagles
200609170phi,2,Sun,2006-09-17,Giants,7,0,0,17,2006,Eagles,7,10,7,0,9/17/2006,1:02PM,Baltimore Ravens,,Oakland Raiders
200609170rav,2,Sun,2006-09-17,Raiders,0,3,0,3,2006,Ravens,9,7,2,10,9/17/2006,1:02PM,New Orleans Saints,@,Green Bay Packers
200609170min,2,Sun,2006-09-17,Panthers,0,10,3,0,2006,Vikings,3,3,0,7,9/17/2006,1:03PM,Minnesota Vikings,,Carolina Panthers
200609170chi,2,Sun,2006-09-17,Lions,0,0,7,0,2006,Bears,10,14,7,3,9/17/2006,1:03PM,Buffalo Bills,@,Miami Dolphins
200609170cin,2,Sun,2006-09-17,Browns,3,0,0,14,2006,Bengals,14,3,0,17,9/17/2006,1:03PM,Chicago Bears,,Detroit Lions
200609170clt,2,Sun,2006-09-17,Texans,0,3,0,21,2006,Colts,14,6,10,13,9/17/2006,1:03PM,Cincinnati Bengals,,Cleveland Browns
200609170mia,2,Sun,2006-09-17,Bills,3,0,13,0,2006,Dolphins,0,0,0,6,9/17/2006,1:03PM,Indianapolis Colts,,Houston Texans
200609170atl,2,Sun,2006-09-17,Buccaneers,0,3,0,0,2006,Falcons,7,7,0,0,9/17/2006,1:05PM,Atlanta Falcons,,Tampa Bay Buccaneers
200609170sfo,2,Sun,2006-09-17,Rams,0,10,0,3,2006,49ers,3,0,14,3,9/17/2006,4:06PM,Seattle Seahawks,,Arizona Cardinals
200609170sea,2,Sun,2006-09-17,Cardinals,0,0,3,7,2006,Seahawks,14,0,0,7,9/17/2006,4:06PM,San Francisco 49ers,,St. Louis Rams
200609170nyj,2,Sun,2006-09-17,Patriots,7,10,7,0,2006,Jets,0,0,14,3,9/17/2006,4:15PM,San Diego Chargers,,Tennessee Titans
200609170sdg,2,Sun,2006-09-17,Titans,0,0,0,7,2006,Chargers,3,17,6,14,9/17/2006,4:15PM,New England Patriots,@,New York Jets
200609170den,2,Sun,2006-09-17,Chiefs,0,3,3,0,2006,Broncos,0,0,3,3,9/17/2006,4:16PM,Denver Broncos,,Kansas City Chiefs
200609170dal,2,Sun,2006-09-17,Redskins,0,10,0,0,2006,Cowboys,10,7,0,10,9/17/2006,8:20PM,Dallas Cowboys,,Washington Redskins
200609180jax,2,Mon,2006-09-18,Steelers,0,0,0,0,2006,Jaguars,0,0,3,6,9/18/2006,8:40PM,Jacksonville Jaguars,,Pittsburgh Steelers
200609240clt,3,Sun,2006-09-24,Jaguars,7,0,0,7,2006,Colts,0,7,7,7,9/24/2006,1:02PM,New York Jets,@,Buffalo Bills
200609240buf,3,Sun,2006-09-24,Jets,0,14,7,7,2006,Bills,7,3,0,10,9/24/2006,1:02PM,Cincinnati Bengals,@,Pittsburgh Steelers
200609240det,3,Sun,2006-09-24,Packers,14,3,7,7,2006,Lions,14,0,7,3,9/24/2006,1:02PM,Indianapolis Colts,,Jacksonville Jaguars
200609240pit,3,Sun,2006-09-24,Bengals,0,14,0,14,2006,Steelers,7,0,10,3,9/24/2006,1:02PM,Miami Dolphins,,Tennessee Titans
200609240mia,3,Sun,2006-09-24,Titans,0,7,3,0,2006,Dolphins,3,0,7,3,9/24/2006,1:02PM,Green Bay Packers,@,Detroit Lions
