,GameID,Week,Day,DateStamp,Vteam,VQ1,VQ2,VQ3,VQ4,Year,Hteam,HQ1,HQ2,HQ3,HQ4,Date,Time,RQ1,RQ2,RQ3,RQ4,Win,Winner
1635,200610010htx,4,Sun,2006-10-01,Dolphins,0,3,3,9,2006,Texans,0,3,0,14,10/1/2006,1:02PM,T,T,V,H,-2,HW
1636,200610010buf,4,Sun,2006-10-01,Vikings,3,3,0,6,2006,Bills,0,7,7,3,10/1/2006,1:02PM,V,H,H,V,-5,HW
1637,200610010car,4,Sun,2006-10-01,Saints,0,3,0,15,2006,Panthers,7,0,0,14,10/1/2006,1:02PM,H,V,T,V,-3,HW
1638,200610010atl,4,Sun,2006-10-01,Cardinals,3,7,0,0,2006,Falcons,6,6,10,10,10/1/2006,1:03PM,H,V,HH,HH,-22,HW
1639,200610010oti,4,Sun,2006-10-01,Cowboys,7,7,14,17,2006,Titans,3,3,8,0,10/1/2006,1:04PM,V,V,V,VVV,31,VW
1640,200610010ram,4,Sun,2006-10-01,Lions,3,14,10,7,2006,Rams,13,3,14,11,10/1/2006,4:05PM,HH,VV,H,H,-7,HW
1641,200610010was,4,Sun,2006-10-01,Jaguars,10,7,0,13,2006,Redskins,7,6,7,10,10/1/2006,4:15PM,V,V,H,V,0,T
1642,200610010rai,4,Sun,2006-10-01,Browns,0,10,14,0,2006,Raiders,7,14,0,0,10/1/2006,4:15PM,H,H,VV,T,3,VW
1643,200610010cin,4,Sun,2006-10-01,Patriots,0,14,7,17,2006,Bengals,6,0,7,0,10/1/2006,4:15PM,H,VV,T,VVV,25,VW
1644,200610010chi,4,Sun,2006-10-01,Seahawks,3,3,0,0,2006,Bears,7,13,14,3,10/1/2006,8:21PM,H,HH,HH,H,-31,HW
1645,200610020phi,4,Mon,2006-10-02,Packers,3,6,0,0,2006,Eagles,0,7,17,7,10/2/2006,8:40PM,V,H,HHH,H,-22,HW
1646,200610080nwe,5,Sun,2006-10-08,Dolphins,0,10,0,0,2006,Patriots,3,10,0,7,10/8/2006,1:02PM,H,T,T,H,-10,HW
1647,200610080gnb,5,Sun,2006-10-08,Rams,7,7,3,6,2006,Packers,7,6,0,7,10/8/2006,1:02PM,T,V,V,H,3,VW
1648,200610080clt,5,Sun,2006-10-08,Titans,7,3,3,0,2006,Colts,0,0,7,7,10/8/2006,1:02PM,V,V,H,H,-1,HW
1649,200610080car,5,Sun,2006-10-08,Browns,3,0,3,6,2006,Panthers,7,7,3,3,10/8/2006,1:02PM,H,H,T,V,-8,HW
1650,200610080nyg,5,Sun,2006-10-08,Redskins,3,0,0,0,2006,Giants,0,9,7,3,10/8/2006,1:03PM,V,HH,H,H,-16,HW
1651,200610080nor,5,Sun,2006-10-08,Buccaneers,7,0,7,7,2006,Saints,3,7,7,7,10/8/2006,1:03PM,V,H,T,T,-3,HW
1652,200610080chi,5,Sun,2006-10-08,Bills,0,0,0,7,2006,Bears,6,21,3,10,10/8/2006,1:03PM,H,HHH,H,H,-33,HW
1653,200610080min,5,Sun,2006-10-08,Lions,0,10,7,0,2006,Vikings,3,0,0,23,10/8/2006,1:05PM,H,VV,V,HHH,-9,HW
1654,200610080sfo,5,Sun,2006-10-08,Raiders,3,10,0,7,2006,49ers,7,0,14,13,10/8/2006,4:05PM,H,VV,HH,H,-14,HW
1655,200610080crd,5,Sun,2006-10-08,Chiefs,0,10,0,13,2006,Cardinals,14,3,3,0,10/8/2006,4:05PM,HH,V,H,VV,3,VW
1656,200610080jax,5,Sun,2006-10-08,Jets,0,0,0,0,2006,Jaguars,14,14,10,3,10/8/2006,4:05PM,HH,HH,HH,H,-41,HW
1657,200610080phi,5,Sun,2006-10-08,Cowboys,7,14,0,3,2006,Eagles,10,7,7,14,10/8/2006,4:14PM,H,V,H,HH,-14,HW
1658,200610080sdg,5,Sun,2006-10-08,Steelers,7,6,0,0,2006,Chargers,0,7,10,6,10/8/2006,8:15PM,V,H,HH,H,-10,HW
1659,200610090den,5,Mon,2006-10-09,Ravens,3,0,0,0,2006,Broncos,0,3,0,10,10/9/2006,8:41PM,V,H,T,HH,-10,HW
1660,200610150tam,6,Sun,2006-10-15,Bengals,0,7,3,3,2006,Buccaneers,0,0,7,7,10/15/2006,1:02PM,T,V,H,H,-1,HW
1661,200610150dal,6,Sun,2006-10-15,Texans,3,3,0,0,2006,Cowboys,0,3,14,17,10/15/2006,1:02PM,V,T,HH,HHH,-28,HW
1662,200610150was,6,Sun,2006-10-15,Titans,3,10,9,3,2006,Redskins,7,7,0,8,10/15/2006,1:02PM,H,V,VV,H,3,VW
1663,200610150rav,6,Sun,2006-10-15,Panthers,3,10,0,10,2006,Ravens,0,7,0,14,10/15/2006,1:02PM,V,V,T,H,2,VW
1664,200610150nor,6,Sun,2006-10-15,Eagles,0,3,14,7,2006,Saints,10,7,0,10,10/15/2006,1:02PM,HH,H,VV,H,-3,HW
1665,200610150ram,6,Sun,2006-10-15,Seahawks,7,0,7,16,2006,Rams,7,14,0,7,10/15/2006,1:02PM,T,HH,V,VV,2,VW
1666,200610150det,6,Sun,2006-10-15,Bills,0,10,0,7,2006,Lions,10,7,0,3,10/15/2006,1:03PM,HH,V,T,V,-3,HW
1667,200610150atl,6,Sun,2006-10-15,Giants,0,3,14,10,2006,Falcons,0,7,7,0,10/15/2006,1:04PM,T,H,V,VV,13,VW
1668,200610150pit,6,Sun,2006-10-15,Chiefs,0,0,7,0,2006,Steelers,14,17,0,14,10/15/2006,4:15PM,HH,HHH,V,HH,-38,HW
1669,200610150sfo,6,Sun,2006-10-15,Chargers,14,21,3,10,2006,49ers,7,12,0,0,10/15/2006,4:15PM,V,VV,V,VV,29,VW
1670,200610150nyj,6,Sun,2006-10-15,Dolphins,0,0,3,14,2006,Jets,3,0,10,7,10/15/2006,4:15PM,H,T,H,V,-3,HW
1671,200610150den,6,Sun,2006-10-15,Raiders,0,0,3,0,2006,Broncos,7,6,0,0,10/15/2006,8:21PM,H,H,V,T,-10,HW
1672,200610160crd,6,Mon,2006-10-16,Bears,0,0,10,14,2006,Cardinals,14,6,3,0,10/16/2006,8:42PM,HH,H,V,VV,1,VW
1673,200610220kan,7,Sun,2006-10-22,Chargers,0,6,7,14,2006,Chiefs,14,6,7,3,10/22/2006,1:00PM,HH,T,T,VV,-3,HW
1674,200610220mia,7,Sun,2006-10-22,Packers,0,6,14,14,2006,Dolphins,7,3,3,11,10/22/2006,1:02PM,H,V,VV,V,10,VW
1675,200610220buf,7,Sun,2006-10-22,Patriots,14,0,7,7,2006,Bills,3,0,0,3,10/22/2006,1:02PM,VV,T,V,V,22,VW
1676,200610220tam,7,Sun,2006-10-22,Eagles,0,0,7,14,2006,Buccaneers,0,7,10,6,10/22/2006,1:02PM,T,H,H,VV,-2,HW
1677,200610220htx,7,Sun,2006-10-22,Jaguars,0,0,7,0,2006,Texans,0,10,0,17,10/22/2006,1:03PM,T,HH,V,HHH,-20,HW
1678,200610220nyj,7,Sun,2006-10-22,Lions,0,7,3,14,2006,Jets,14,7,0,10,10/22/2006,1:03PM,HH,T,V,V,-7,HW
1679,200610220cin,7,Sun,2006-10-22,Panthers,7,7,0,0,2006,Bengals,0,7,3,7,10/22/2006,1:03PM,V,T,H,H,-3,HW
1680,200610220atl,7,Sun,2006-10-22,Steelers,10,14,7,7,2006,Falcons,7,14,14,3,10/22/2006,1:05PM,V,T,H,V,0,T
1681,200610220cle,7,Sun,2006-10-22,Broncos,0,10,7,0,2006,Browns,0,0,0,7,10/22/2006,4:06PM,T,VV,V,H,10,VW
1682,200610220clt,7,Sun,2006-10-22,Redskins,0,14,0,8,2006,Colts,7,6,20,3,10/22/2006,4:15PM,H,VV,HHH,V,-14,HW
1683,200610220rai,7,Sun,2006-10-22,Cardinals,0,3,3,3,2006,Raiders,14,3,5,0,10/22/2006,4:15PM,HH,T,H,V,-13,HW
1684,200610220sea,7,Sun,2006-10-22,Vikings,3,7,14,7,2006,Seahawks,7,3,0,3,10/22/2006,4:16PM,H,V,VV,V,18,VW
1685,200610230dal,7,Mon,2006-10-23,Giants,9,3,14,10,2006,Cowboys,0,7,0,15,10/23/2006,8:40PM,VV,H,VV,H,14,VW
1686,200610290kan,8,Sun,2006-10-29,Seahawks,7,7,7,7,2006,Chiefs,10,10,7,8,10/29/2006,1:00PM,H,H,T,H,-7,HW
1687,200610290cin,8,Sun,2006-10-29,Falcons,6,7,13,3,2006,Bengals,7,10,3,7,10/29/2006,1:02PM,H,H,VV,H,2,VW
1688,200610290oti,8,Sun,2006-10-29,Texans,0,3,7,12,2006,Titans,0,14,7,7,10/29/2006,1:02PM,T,HH,T,V,-6,HW
1689,200610290gnb,8,Sun,2006-10-29,Cardinals,0,7,7,0,2006,Packers,7,14,7,3,10/29/2006,1:02PM,H,H,T,H,-17,HW
1690,200610290chi,8,Sun,2006-10-29,49ers,0,0,0,10,2006,Bears,24,17,0,0,10/29/2006,1:03PM,HHH,HHH,T,VV,-31,HW
1691,200610290nor,8,Sun,2006-10-29,Ravens,7,21,7,0,2006,Saints,0,7,0,15,10/29/2006,1:04PM,V,VV,V,HHH,13,VW
1692,200610290nyg,8,Sun,2006-10-29,Buccaneers,0,3,0,0,2006,Giants,7,7,0,3,10/29/2006,1:04PM,H,H,T,H,-14,HW
1693,200610290phi,8,Sun,2006-10-29,Jaguars,7,0,3,3,2006,Eagles,0,0,3,3,10/29/2006,1:07PM,V,T,T,T,7,VW
1694,200610290sdg,8,Sun,2006-10-29,Rams,0,7,3,14,2006,Chargers,14,0,10,14,10/29/2006,4:05PM,HH,V,H,T,-14,HW
1695,200610290den,8,Sun,2006-10-29,Colts,3,3,14,14,2006,Broncos,0,14,7,10,10/29/2006,4:15PM,V,HH,V,V,3,VW
1696,200610290rai,8,Sun,2006-10-29,Steelers,0,6,0,7,2006,Raiders,7,3,3,7,10/29/2006,4:15PM,H,V,H,T,-7,HW
1697,200610290cle,8,Sun,2006-10-29,Jets,3,0,7,3,2006,Browns,3,7,10,0,10/29/2006,4:16PM,T,H,H,V,-7,HW
1698,200610290car,8,Sun,2006-10-29,Cowboys,0,10,0,25,2006,Panthers,14,0,0,0,10/29/2006,8:20PM,HH,VV,T,VVV,21,VW
1699,200610300min,8,Mon,2006-10-30,Patriots,7,10,14,0,2006,Vikings,0,0,7,0,10/30/2006,8:38PM,V,VV,V,T,24,VW
1700,200611050tam,9,Sun,2006-11-05,Saints,14,3,14,0,2006,Buccaneers,0,14,0,0,11/5/2006,1:02PM,VV,HH,VV,T,17,VW
1701,200611050nyg,9,Sun,2006-11-05,Texans,0,3,7,0,2006,Giants,7,0,0,7,11/5/2006,1:02PM,H,V,V,H,-4,HW
1702,200611050rav,9,Sun,2006-11-05,Bengals,0,7,3,10,2006,Ravens,14,3,6,3,11/5/2006,1:02PM,HH,V,H,V,-6,HW
1703,200611050buf,9,Sun,2006-11-05,Packers,0,0,7,3,2006,Bills,3,7,0,14,11/5/2006,1:02PM,H,H,V,HH,-14,HW
1704,200611050chi,9,Sun,2006-11-05,Dolphins,0,14,7,10,2006,Bears,3,7,3,0,11/5/2006,1:02PM,H,V,V,VV,18,VW
1705,200611050ram,9,Sun,2006-11-05,Chiefs,7,17,0,7,2006,Rams,0,10,7,0,11/5/2006,1:02PM,V,V,H,V,14,VW
1706,200611050was,9,Sun,2006-11-05,Cowboys,0,12,7,0,2006,Redskins,5,7,0,10,11/5/2006,1:02PM,H,V,V,HH,-3,HW
1707,200611050jax,9,Sun,2006-11-05,Titans,0,0,0,7,2006,Jaguars,14,6,17,0,11/5/2006,1:03PM,HH,H,HHH,V,-30,HW
1708,200611050det,9,Sun,2006-11-05,Falcons,7,7,0,0,2006,Lions,10,7,3,10,11/5/2006,1:03PM,H,T,H,HH,-16,HW
1709,200611050sfo,9,Sun,2006-11-05,Vikings,3,0,0,0,2006,49ers,0,6,0,3,11/5/2006,4:05PM,V,H,T,H,-6,HW
1710,200611050pit,9,Sun,2006-11-05,Broncos,14,0,7,10,2006,Steelers,0,10,7,3,11/5/2006,4:15PM,VV,HH,T,V,11,VW
1711,200611050sdg,9,Sun,2006-11-05,Browns,3,9,0,13,2006,Chargers,3,7,7,15,11/5/2006,4:15PM,T,V,H,H,-7,HW
1712,200611050nwe,9,Sun,2006-11-05,Colts,7,10,7,3,2006,Patriots,0,14,3,3,11/5/2006,8:20PM,V,H,V,T,7,VW
1713,200611060sea,9,Mon,2006-11-06,Raiders,0,0,0,0,2006,Seahawks,10,3,0,3,11/6/2006,8:40PM,HH,H,T,H,-16,HW
1714,200611120nwe,10,Sun,2006-11-12,Jets,0,7,3,7,2006,Patriots,0,6,0,8,11/12/2006,1:02PM,T,V,V,H,3,VW
1715,200611120phi,10,Sun,2006-11-12,Redskins,0,3,0,0,2006,Eagles,10,7,10,0,11/12/2006,1:02PM,HH,H,HH,T,-24,HW
1716,200611120clt,10,Sun,2006-11-12,Bills,3,7,3,3,2006,Colts,0,10,7,0,11/12/2006,1:02PM,V,H,H,V,-1,HW
1717,200611120mia,10,Sun,2006-11-12,Chiefs,0,0,0,10,2006,Dolphins,3,10,0,0,11/12/2006,1:03PM,H,HH,T,VV,-3,HW
1718,200611120oti,10,Sun,2006-11-12,Ravens,7,10,0,10,2006,Titans,12,14,0,0,11/12/2006,1:03PM,H,H,T,VV,1,VW
1719,200611120jax,10,Sun,2006-11-12,Texans,10,0,3,0,2006,Jaguars,0,3,0,7,11/12/2006,1:03PM,VV,H,V,H,3,VW
1720,200611120det,10,Sun,2006-11-12,49ers,10,3,3,3,2006,Lions,0,3,7,3,11/12/2006,1:03PM,VV,T,H,T,6,VW
1721,200611120cin,10,Sun,2006-11-12,Chargers,0,7,21,21,2006,Bengals,21,7,10,3,11/12/2006,1:03PM,HHH,T,VV,VVV,8,VW
1722,200611120min,10,Sun,2006-11-12,Packers,10,7,3,3,2006,Vikings,0,14,0,3,11/12/2006,1:05PM,VV,H,V,T,6,VW
1723,200611120atl,10,Sun,2006-11-12,Browns,7,7,0,3,2006,Falcons,0,3,7,3,11/12/2006,1:05PM,V,V,H,T,4,VW
1724,200611120rai,10,Sun,2006-11-12,Broncos,7,0,0,10,2006,Raiders,7,6,0,0,11/12/2006,4:05PM,T,H,T,VV,4,VW
1725,200611120pit,10,Sun,2006-11-12,Saints,7,17,0,7,2006,Steelers,14,3,7,14,11/12/2006,4:15PM,H,VV,H,H,-7,HW
1726,200611120crd,10,Sun,2006-11-12,Cowboys,3,10,7,7,2006,Cardinals,0,3,0,7,11/12/2006,4:16PM,V,V,V,T,17,VW
1727,200611120sea,10,Sun,2006-11-12,Rams,10,3,3,6,2006,Seahawks,7,7,0,10,11/12/2006,4:17PM,V,H,V,H,-2,HW
1728,200611120nyg,10,Sun,2006-11-12,Bears,3,7,14,14,2006,Giants,7,6,7,0,11/12/2006,8:21PM,H,V,V,VV,18,VW
1729,200611130car,10,Mon,2006-11-13,Buccaneers,7,0,0,3,2006,Panthers,0,0,17,7,11/13/2006,8:40PM,V,T,HHH,H,-14,HW
1730,200611190kan,11,Sun,2006-11-19,Raiders,3,10,0,0,2006,Chiefs,7,0,3,7,11/19/2006,1:00PM,H,VV,H,H,-4,HW
1731,200611190phi,11,Sun,2006-11-19,Titans,7,3,14,7,2006,Eagles,3,3,0,7,11/19/2006,1:01PM,V,T,VV,T,18,VW
1732,200611190nor,11,Sun,2006-11-19,Bengals,7,3,0,21,2006,Saints,7,0,0,9,11/19/2006,1:02PM,T,V,T,VV,15,VW
1733,200611190car,11,Sun,2006-11-19,Rams,0,0,0,0,2006,Panthers,0,10,3,2,11/19/2006,1:02PM,T,HH,H,H,-15,HW
1734,200611190gnb,11,Sun,2006-11-19,Patriots,7,14,7,7,2006,Packers,0,0,0,0,11/19/2006,1:02PM,V,VV,V,V,35,VW
1735,200611190rav,11,Sun,2006-11-19,Falcons,7,0,3,0,2006,Ravens,0,0,17,7,11/19/2006,1:02PM,V,T,HH,H,-14,HW
1736,200611190htx,11,Sun,2006-11-19,Bills,14,3,0,7,2006,Texans,7,7,7,0,11/19/2006,1:03PM,V,H,H,V,3,VW
1737,200611190mia,11,Sun,2006-11-19,Vikings,7,0,3,10,2006,Dolphins,0,10,0,14,11/19/2006,1:03PM,V,HH,V,H,-4,HW
1738,200611190cle,11,Sun,2006-11-19,Steelers,0,0,3,21,2006,Browns,0,10,0,10,11/19/2006,1:03PM,T,HH,V,VV,4,VW
1739,200611190tam,11,Sun,2006-11-19,Redskins,3,0,7,7,2006,Buccaneers,3,0,7,10,11/19/2006,1:03PM,T,T,T,H,-3,HW
1740,200611190nyj,11,Sun,2006-11-19,Bears,0,0,3,7,2006,Jets,0,0,0,0,11/19/2006,1:04PM,T,T,V,V,10,VW
1741,200611190sfo,11,Sun,2006-11-19,Seahawks,0,0,7,7,2006,49ers,3,17,0,0,11/19/2006,4:05PM,H,HHH,V,V,-6,HW
1742,200611190crd,11,Sun,2006-11-19,Lions,0,0,3,7,2006,Cardinals,0,10,7,0,11/19/2006,4:05PM,T,HH,H,V,-7,HW
1743,200611190dal,11,Sun,2006-11-19,Colts,0,7,7,0,2006,Cowboys,0,0,7,14,11/19/2006,4:15PM,T,V,T,HH,-7,HW
1744,200611190den,11,Sun,2006-11-19,Chargers,7,0,14,14,2006,Broncos,0,14,10,3,11/19/2006,8:21PM,V,HH,V,VV,8,VW
1745,200611200jax,11,Mon,2006-11-20,Giants,3,0,7,0,2006,Jaguars,3,7,6,10,11/20/2006,8:40PM,T,H,V,HH,-16,HW
1746,200611230det,12,Thu,2006-11-23,Dolphins,7,7,10,3,2006,Lions,10,0,0,0,11/23/2006,12:30PM,H,V,VV,V,17,VW
1747,200611230dal,12,Thu,2006-11-23,Buccaneers,7,3,0,0,2006,Cowboys,7,14,14,3,11/23/2006,4:25PM,T,HH,HH,H,-28,HW
1748,200611230kan,12,Thu,2006-11-23,Broncos,0,3,7,0,2006,Chiefs,3,7,3,6,11/23/2006,8:12PM,H,H,V,H,-9,HW
1749,200611260ram,12,Sun,2006-11-26,49ers,0,7,7,3,2006,Rams,0,13,0,7,11/26/2006,1:02PM,T,H,V,H,-3,HW
1750,200611260buf,12,Sun,2006-11-26,Jaguars,0,14,0,10,2006,Bills,7,10,7,3,11/26/2006,1:02PM,H,V,H,V,-3,HW
1751,200611260rav,12,Sun,2006-11-26,Steelers,0,0,0,0,2006,Ravens,7,10,7,3,11/26/2006,1:02PM,H,HH,H,H,-27,HW
1752,200611260nyj,12,Sun,2006-11-26,Texans,0,3,0,8,2006,Jets,3,6,14,3,11/26/2006,1:02PM,H,H,HH,V,-15,HW
1753,200611260was,12,Sun,2006-11-26,Panthers,3,3,0,7,2006,Redskins,0,3,7,7,11/26/2006,1:03PM,V,T,H,T,-4,HW
1754,200611260cle,12,Sun,2006-11-26,Bengals,7,10,6,7,2006,Browns,0,0,0,0,11/26/2006,1:04PM,V,VV,V,V,30,VW
1755,200611260min,12,Sun,2006-11-26,Cardinals,7,6,0,13,2006,Vikings,7,7,10,7,11/26/2006,1:05PM,T,H,HH,V,-5,HW
1756,200611260atl,12,Sun,2006-11-26,Saints,14,7,0,10,2006,Falcons,3,3,7,0,11/26/2006,1:05PM,VV,V,H,VV,18,VW
1757,200611260sdg,12,Sun,2006-11-26,Raiders,0,7,7,0,2006,Chargers,0,7,0,14,11/26/2006,4:05PM,T,T,V,HH,-7,HW
1758,200611260oti,12,Sun,2006-11-26,Giants,7,14,0,0,2006,Titans,0,0,0,24,11/26/2006,4:15PM,V,VV,T,HHH,-3,HW
1759,200611260nwe,12,Sun,2006-11-26,Bears,0,3,0,10,2006,Patriots,0,10,0,7,11/26/2006,4:15PM,T,H,T,V,-4,HW
1760,200611260clt,12,Sun,2006-11-26,Eagles,0,7,7,7,2006,Colts,7,17,7,14,11/26/2006,8:21PM,H,HH,T,H,-24,HW
1761,200611270sea,12,Mon,2006-11-27,Packers,7,7,7,3,2006,Seahawks,3,9,7,15,11/27/2006,8:41PM,V,H,T,HH,-10,HW
1762,200611300cin,13,Thu,2006-11-30,Ravens,0,0,0,7,2006,Bengals,0,6,7,0,11/30/2006,8:04PM,T,H,H,V,-6,HW
1763,200612030nwe,13,Sun,2006-12-03,Lions,0,10,8,3,2006,Patriots,3,10,0,15,12/3/2006,1:02PM,H,T,VV,HH,-7,HW
1764,200612030buf,13,Sun,2006-12-03,Chargers,10,7,0,7,2006,Bills,0,0,14,7,12/3/2006,1:02PM,VV,V,HH,T,3,VW
1765,200612030ram,13,Sun,2006-12-03,Cardinals,7,10,7,10,2006,Rams,3,0,7,10,12/3/2006,1:02PM,V,VV,T,T,14,VW
1766,200612030gnb,13,Sun,2006-12-03,Jets,10,21,0,7,2006,Packers,0,0,10,0,12/3/2006,1:02PM,VV,VVV,HH,V,28,VW
1767,200612030cle,13,Sun,2006-12-03,Chiefs,0,14,7,7,2006,Browns,7,7,0,14,12/3/2006,1:03PM,H,V,V,H,0,T
1768,200612030was,13,Sun,2006-12-03,Falcons,0,10,7,7,2006,Redskins,14,0,0,0,12/3/2006,1:03PM,HH,VV,V,V,10,VW
1769,200612030oti,13,Sun,2006-12-03,Colts,7,7,0,3,2006,Titans,0,10,0,10,12/3/2006,1:03PM,V,H,T,H,-3,HW
1770,200612030chi,13,Sun,2006-12-03,Vikings,0,3,3,7,2006,Bears,0,7,14,2,12/3/2006,1:03PM,T,H,HH,V,-10,HW
1771,200612030nor,13,Sun,2006-12-03,49ers,3,0,7,0,2006,Saints,0,14,10,10,12/3/2006,1:04PM,V,HH,H,HH,-24,HW
1772,200612030rai,13,Sun,2006-12-03,Texans,7,0,7,9,2006,Raiders,0,14,0,0,12/3/2006,4:05PM,V,HH,V,VV,9,VW
1773,200612030mia,13,Sun,2006-12-03,Jaguars,3,14,0,7,2006,Dolphins,7,0,0,3,12/3/2006,4:05PM,H,VV,T,V,14,VW
1774,200612030pit,13,Sun,2006-12-03,Buccaneers,0,0,0,3,2006,Steelers,7,3,0,10,12/3/2006,4:15PM,H,H,T,H,-17,HW
1775,200612030nyg,13,Sun,2006-12-03,Cowboys,7,3,3,10,2006,Giants,7,0,3,10,12/3/2006,4:15PM,T,V,T,T,3,VW
1776,200612030den,13,Sun,2006-12-03,Seahawks,0,7,0,16,2006,Broncos,3,10,0,7,12/3/2006,8:20PM,H,H,T,VV,3,VW
1777,200612040phi,13,Mon,2006-12-04,Panthers,7,7,7,3,2006,Eagles,0,7,7,13,12/4/2006,8:40PM,V,T,T,HH,-3,HW
1778,200612070pit,14,Thu,2006-12-07,Browns,0,0,0,7,2006,Steelers,7,3,14,3,12/7/2006,8:04PM,H,H,HH,V,-20,HW
1779,200612100kan,14,Sun,2006-12-10,Ravens,3,3,7,7,2006,Chiefs,0,0,3,7,12/10/2006,1:00PM,V,V,V,T,10,VW
1780,200612100car,14,Sun,2006-12-10,Giants,3,14,10,0,2006,Panthers,0,10,0,3,12/10/2006,1:02PM,V,V,VV,H,14,VW
1781,200612100htx,14,Sun,2006-12-10,Titans,3,3,7,7,2006,Texans,0,7,7,6,12/10/2006,1:02PM,V,H,T,V,0,T
1782,200612100tam,14,Sun,2006-12-10,Falcons,0,0,14,3,2006,Buccaneers,3,3,0,0,12/10/2006,1:02PM,H,H,VV,V,11,VW
1783,200612100mia,14,Sun,2006-12-10,Patriots,0,0,0,0,2006,Dolphins,3,3,7,8,12/10/2006,1:02PM,H,H,H,HH,-21,HW
1784,200612100det,14,Sun,2006-12-10,Vikings,14,6,3,7,2006,Lions,0,10,3,7,12/10/2006,1:03PM,VV,H,T,T,10,VW
1785,200612100jax,14,Sun,2006-12-10,Colts,3,7,0,7,2006,Jaguars,7,17,13,7,12/10/2006,1:03PM,H,HH,HH,T,-27,HW
1786,200612100was,14,Sun,2006-12-10,Eagles,7,14,0,0,2006,Redskins,3,3,10,3,12/10/2006,1:03PM,V,VV,HH,H,2,VW
1787,200612100cin,14,Sun,2006-12-10,Raiders,0,3,0,7,2006,Bengals,14,0,13,0,12/10/2006,1:03PM,HH,V,HH,V,-17,HW
1788,200612100crd,14,Sun,2006-12-10,Seahawks,7,7,7,0,2006,Cardinals,14,3,0,10,12/10/2006,4:05PM,H,V,V,HH,-6,HW
1789,200612100sfo,14,Sun,2006-12-10,Packers,7,10,7,6,2006,49ers,3,3,7,6,12/10/2006,4:06PM,V,V,T,T,11,VW
1790,200612100nyj,14,Sun,2006-12-10,Bills,7,14,7,3,2006,Jets,7,6,0,0,12/10/2006,4:15PM,T,VV,V,V,18,VW
1791,200612100sdg,14,Sun,2006-12-10,Broncos,0,3,17,0,2006,Chargers,14,14,0,20,12/10/2006,4:15PM,HH,HH,VVV,HHH,-28,HW
1792,200612100dal,14,Sun,2006-12-10,Saints,0,21,21,0,2006,Cowboys,7,0,10,0,12/10/2006,8:21PM,H,VVV,VV,T,25,VW
1793,200612110ram,14,Mon,2006-12-11,Bears,0,14,14,14,2006,Rams,0,13,0,14,12/11/2006,8:30PM,T,V,VV,T,15,VW
1794,200612140sea,15,Thu,2006-12-14,49ers,0,3,0,21,2006,Seahawks,7,0,0,7,12/14/2006,8:13PM,H,V,T,VV,10,VW
1795,200612160atl,15,Sat,2006-12-16,Cowboys,7,14,10,7,2006,Falcons,0,21,7,0,12/16/2006,8:05PM,V,H,V,V,10,VW
1796,200612170buf,15,Sun,2006-12-17,Dolphins,0,0,0,0,2006,Bills,0,7,7,7,12/17/2006,1:02PM,T,H,H,H,-21,HW
1797,200612170car,15,Sun,2006-12-17,Steelers,0,17,10,10,2006,Panthers,0,3,0,0,12/17/2006,1:02PM,T,VV,VV,VV,34,VW
1798,200612170rav,15,Sun,2006-12-17,Browns,3,7,7,0,2006,Ravens,7,10,7,3,12/17/2006,1:02PM,H,H,T,H,-10,HW
1799,200612170nwe,15,Sun,2006-12-17,Texans,0,0,7,0,2006,Patriots,17,10,7,6,12/17/2006,1:02PM,HHH,HH,T,H,-33,HW
1800,200612170gnb,15,Sun,2006-12-17,Lions,3,0,3,3,2006,Packers,3,7,0,7,12/17/2006,1:02PM,T,H,V,H,-8,HW
1801,200612170oti,15,Sun,2006-12-17,Jaguars,7,3,0,7,2006,Titans,7,0,17,0,12/17/2006,1:03PM,T,V,HHH,V,-7,HW
1802,200612170nor,15,Sun,2006-12-17,Redskins,10,3,0,3,2006,Saints,0,7,0,3,12/17/2006,1:04PM,VV,H,T,T,6,VW
1803,200612170chi,15,Sun,2006-12-17,Buccaneers,0,3,7,21,2006,Bears,7,14,3,7,12/17/2006,1:05PM,H,HH,V,VV,0,T
1804,200612170min,15,Sun,2006-12-17,Jets,7,16,3,0,2006,Vikings,7,0,0,6,12/17/2006,1:05PM,T,VVV,V,H,13,VW
1805,200612170crd,15,Sun,2006-12-17,Broncos,10,6,7,14,2006,Cardinals,0,10,3,7,12/17/2006,4:05PM,VV,H,V,V,17,VW
1806,200612170rai,15,Sun,2006-12-17,Rams,0,6,7,7,2006,Raiders,0,0,0,0,12/17/2006,4:15PM,T,V,V,V,20,VW
1807,200612170nyg,15,Sun,2006-12-17,Eagles,7,7,0,22,2006,Giants,7,3,3,9,12/17/2006,4:15PM,T,V,H,VV,14,VW
1808,200612170sdg,15,Sun,2006-12-17,Chiefs,0,3,3,3,2006,Chargers,7,7,0,6,12/17/2006,8:15PM,H,H,V,H,-11,HW
1809,200612180clt,15,Mon,2006-12-18,Bengals,3,7,3,3,2006,Colts,3,14,14,3,12/18/2006,8:40PM,T,H,HH,T,-18,HW
1810,200612210gnb,16,Thu,2006-12-21,Vikings,0,0,7,0,2006,Packers,3,3,0,3,12/21/2006,8:05PM,H,H,V,H,-2,HW
1811,200612230rai,16,Sat,2006-12-23,Chiefs,10,7,0,3,2006,Raiders,3,3,3,0,12/23/2006,8:00PM,V,V,H,V,11,VW
